"image_id","camera","longitude","latitude","date","month","year","season","time_period","veg_type","human_structure","distance_human_m","water_type","distance_water_m","species","species_count","percentage_resting","percentage_standing","percentage_moving","percentage_eating","percentage_interacting","young_present","horns","image_url"
"673925","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","5","0.0434782608696","0.0434782608696","0","0.0434782608696","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001100.JPG"
"673926","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","2","0.0454545454545","0.0454545454545","0","0.0454545454545","0.0454545454545","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001092.JPG"
"673927","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Human","1","0","0.0434782608696","0.0434782608696","0","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001089.JPG"
"673928","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Human","1","0","0","0.04","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001090.JPG"
"673932","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.0434782608696","0.0434782608696","0.0434782608696","0","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001084.JPG"
"673934","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0.05","0.05","0.05","0.05","0.05","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001081.JPG"
"673938","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0.0434782608696","0.0434782608696","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001079.JPG"
"673950","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0","0.333333333333","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001068.JPG"
"673951","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0.0434782608696","0.0434782608696","0.0434782608696","0","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001065.JPG"
"674000","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Warthog","2","0","0.0555555555556","0.0555555555556","0","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001053.JPG"
"674017","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Night 1736-0556","Limestone Gorge","School","5385","River","81","Warthog","1","0","0.05","0.05","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001058.JPG"
"674070","C21","34.676","-19.0319","12/6/2013","Dec","2013","DryWet Oct-Dec","Night 1736-0556","Limestone Gorge","Ranger Outpost","6466","River","16","Reedbuck","1","0","0.333333333333","0.333333333333","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C21_Season%201_Set%201_EK000415.JPG"
"674107","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Night 1736-0556","Limestone Gorge","School","5385","River","81","Mongoose","1","0","0.047619047619","0.047619047619","0.047619047619","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001137.JPG"
"674129","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Warthog","1","0","0.0769230769231","0.0769230769231","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK000329.JPG"
"674130","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0.0555555555556","0.0555555555556","0","0.0555555555556","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001133.JPG"
"674131","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.0833333333333","0.0833333333333","0.0833333333333","0","0.0833333333333","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001131.JPG"
"674131","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Bushbuck","1","0.0833333333333","0.0833333333333","0.0833333333333","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001131.JPG"
"674135","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","2","0","0","0.333333333333","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001126.JPG"
"674137","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Bushbuck","1","0","0.2","0.2","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001128.JPG"
"674137","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0","0.166666666667","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001128.JPG"
"674138","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","2","0.0434782608696","0.0434782608696","0.0434782608696","0","0.0434782608696","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001122.JPG"
"674144","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.047619047619","0.047619047619","0.047619047619","0","0.047619047619","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001118.JPG"
"674146","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.0434782608696","0.0434782608696","0.0434782608696","0","0.0434782608696","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001116.JPG"
"674149","C19","34.6757","-19.0335","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","Ranger Outpost","6355","River","112","Duiker","1","0","0.2","0.2","0.2","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C19_Season%201_Set%201_EK000498.JPG"
"674150","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0.0416666666667","0.0416666666667","0","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001114.JPG"
"674158","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","7","0.2","0.2","0.2","0.2","0.2","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK000315.JPG"
"674161","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.25","0.25","0.25","0.25","0.25","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001110.JPG"
"674163","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.0454545454545","0.0454545454545","0.0454545454545","0.0454545454545","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001107.JPG"
"674168","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.0434782608696","0.0434782608696","0.0434782608696","0.0434782608696","0.0434782608696","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001104.JPG"
"674171","D23","34.6172","-18.9591","12/5/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","5","0.0555555555556","0.0555555555556","0.0555555555556","0.0555555555556","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001101.JPG"
"674178","D23","34.6172","-18.9591","12/8/2013","Dec","2013","DryWet Oct-Dec","Night 1736-0556","Limestone Gorge","School","5385","River","81","Baboon","1","0.0454545454545","0.0454545454545","0.0454545454545","0.0454545454545","0.0454545454545","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK000343.JPG"
"674182","C21","34.676","-19.0319","12/7/2013","Dec","2013","DryWet Oct-Dec","Night 1736-0556","Limestone Gorge","Ranger Outpost","6466","River","16","Baboon","1","0","0","0.0588235294118","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C21_Season%201_Set%201_EK000322.JPG"
"674197","C26","34.6187","-18.9609","12/7/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5343","River","89","Baboon","1","0","0.0588235294118","0.0588235294118","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C26_Season%201_Set%201_EK000378.JPG"
"674216","C19","34.6757","-19.0335","12/12/2013","Dec","2013","DryWet Oct-Dec","Night 1736-0556","Limestone Gorge","Ranger Outpost","6355","River","112","Bushpig","1","0","0.25","0.25","0.25","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C19_Season%201_Set%201_EK000551.JPG"
"674217","C21","34.676","-19.0319","12/11/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","Ranger Outpost","6466","River","16","Bushpig","1","0","0.047619047619","0.047619047619","0.047619047619","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C21_Season%201_Set%201_EK000244.JPG"
"674221","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0.166666666667","0.166666666667","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001197.JPG"
"674228","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0.166666666667","0.166666666667","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001190.JPG"
"674230","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0","0.25","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001188.JPG"
"674231","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0.166666666667","0.166666666667","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001187.JPG"
"674233","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0","0.0909090909091","0","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001184.JPG"
"674245","C26","34.6187","-18.9609","12/11/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5343","River","89","Warthog","3","0","0.0454545454545","0.0454545454545","0.0454545454545","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C26_Season%201_Set%201_EK000131.JPG"
"674248","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Dawn 0557-0622","Limestone Gorge","School","5385","River","81","Warthog","2","0","0.0625","0.0625","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001175.JPG"
"674248","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Dawn 0557-0622","Limestone Gorge","School","5385","River","81","Bird (other)","1","0","0.1","0.1","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001175.JPG"
"674250","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Dawn 0557-0622","Limestone Gorge","School","5385","River","81","Warthog","3","0.05","0.05","0.05","0.05","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001172.JPG"
"674251","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Dawn 0557-0622","Limestone Gorge","School","5385","River","81","Warthog","3","0","0.05","0.05","0.05","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001171.JPG"
"674254","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Dawn 0557-0622","Limestone Gorge","School","5385","River","81","Warthog","3","0","0.0434782608696","0.0434782608696","0.0434782608696","0.0434782608696","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001169.JPG"
"674255","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Dawn 0557-0622","Limestone Gorge","School","5385","River","81","Warthog","4","0","0.142857142857","0.142857142857","0.142857142857","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001168.JPG"
"674255","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Dawn 0557-0622","Limestone Gorge","School","5385","River","81","Bird (other)","1","0","0.25","0.25","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001168.JPG"
"674257","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Dawn 0557-0622","Limestone Gorge","School","5385","River","81","Warthog","3","0","0.0526315789474","0.0526315789474","0.0526315789474","0.0526315789474","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001165.JPG"
"674257","D23","34.6172","-18.9591","12/11/2013","Dec","2013","DryWet Oct-Dec","Dawn 0557-0622","Limestone Gorge","School","5385","River","81","Bird (other)","1","0","0.0588235294118","0","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001165.JPG"
"674261","C26","34.6187","-18.9609","12/10/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5343","River","89","Impala","1","0","0","0.142857142857","0.142857142857","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C26_Season%201_Set%201_EK000120.JPG"
"674262","C26","34.6187","-18.9609","12/10/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5343","River","89","Warthog","1","0","0","0.166666666667","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C26_Season%201_Set%201_EK000108.JPG"
"674265","D23","34.6172","-18.9591","12/10/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.0588235294118","0.0588235294118","0.0588235294118","0","0.0588235294118","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001163.JPG"
"674266","D23","34.6172","-18.9591","12/10/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.0416666666667","0.0416666666667","0.0416666666667","0","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001164.JPG"
"674267","D23","34.6172","-18.9591","12/10/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Warthog","3","0.0833333333333","0.0833333333333","0.0833333333333","0.0833333333333","0.0833333333333","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001162.JPG"
"674269","D23","34.6172","-18.9591","12/10/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Warthog","3","0.0666666666667","0.0666666666667","0.0666666666667","0.0666666666667","0.0666666666667","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001161.JPG"
"674273","C24","34.6127","-18.9549","12/10/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5343","River","89","Baboon","1","0.04","0.04","0.04","0","0.04","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C24_Season%201_Set%201_EK000305.JPG"
"674290","D23","34.6172","-18.9591","12/2/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.04","0.04","0.04","0.04","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001049.JPG"
"674292","D23","34.6172","-18.9591","12/2/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0.0454545454545","0.0454545454545","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001046.JPG"
"674293","D23","34.6172","-18.9591","12/2/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0.0555555555556","0.0555555555556","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001045.JPG"
"674295","D23","34.6172","-18.9591","12/2/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0.0909090909091","0.0909090909091","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001043.JPG"
"674300","D23","34.6172","-18.9591","12/2/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Waterbuck","1","0","0.047619047619","0.047619047619","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001037.JPG"
"674311","D23","34.6172","-18.9591","12/1/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Human","1","0","0","0.0625","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001035.JPG"
"674355","D23","34.6172","-18.9591","11/30/2013","Nov","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Warthog","1","0","0.047619047619","0.047619047619","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001032.JPG"
"674358","D23","34.6172","-18.9591","11/30/2013","Nov","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Warthog","1","0","0","0.0666666666667","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001031.JPG"
"674360","D23","34.6172","-18.9591","11/30/2013","Nov","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Warthog","2","0","0.047619047619","0.047619047619","0.047619047619","0.047619047619","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001030.JPG"
"674362","C21","34.676","-19.0319","11/30/2013","Nov","2013","DryWet Oct-Dec","Night 1736-0556","Limestone Gorge","Ranger Outpost","6466","River","16","Human","3","0","0.047619047619","0.047619047619","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C21_Season%201_Set%201_EK000425.JPG"
"674368","C21","34.676","-19.0319","11/29/2013","Nov","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","Ranger Outpost","6466","River","16","Duiker","1","0","0.0666666666667","0.0666666666667","0.0666666666667","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C21_Season%201_Set%201_EK000380.JPG"
"674369","C21","34.676","-19.0319","12/10/2013","Dec","2013","DryWet Oct-Dec","Night 1736-0556","Limestone Gorge","Ranger Outpost","6466","River","16","Duiker","1","0","0.1","0.1","0","0.1","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C21_Season%201_Set%201_EK000389.JPG"
"674375","D23","34.6172","-18.9591","12/9/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","1","0","0.0526315789474","0.0526315789474","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001157.JPG"
"674376","D23","34.6172","-18.9591","12/9/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.0434782608696","0.0434782608696","0.0434782608696","0","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001155.JPG"
"674380","D23","34.6172","-18.9591","12/9/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Baboon","3","0.0454545454545","0.0454545454545","0.0454545454545","0.0454545454545","0.0454545454545","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001152.JPG"
"674384","D23","34.6172","-18.9591","12/9/2013","Dec","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5385","River","81","Warthog","3","0.0588235294118","0.0588235294118","0.0588235294118","0.0588235294118","0","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D23_Season%201_Set%201_EK001148.JPG"
"674450","D25","34.6167","-18.9589","10/11/2013","Oct","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5343","River","89","Baboon","1","0.0555555555556","0.0555555555556","0.0555555555556","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D25_Season%201_Set%201_EK000307.JPG"
"674451","D25","34.6167","-18.9589","10/11/2013","Oct","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5343","River","89","Baboon","1","0","0","0.2","0","0","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D25_Season%201_Set%201_EK000306.JPG"
"674534","D25","34.6167","-18.9589","10/11/2013","Oct","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5343","River","89","Baboon","3","0.047619047619","0.047619047619","0.047619047619","0.047619047619","0.047619047619","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D25_Season%201_Set%201_EK000302.JPG"
"674539","D25","34.6167","-18.9589","10/11/2013","Oct","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5343","River","89","Baboon","1","0.0625","0.0625","0.0625","0","0.0625","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D25_Season%201_Set%201_EK000299.JPG"
"674551","D25","34.6167","-18.9589","10/11/2013","Oct","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","School","5343","River","89","Baboon","8","0.0526315789474","0.0526315789474","0.0526315789474","0.0526315789474","0.0526315789474","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_D25_Season%201_Set%201_EK000296.JPG"
"674793","C20","34.6758","-19.0329","10/10/2013","Oct","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","Ranger Outpost","6380","River","65","Human","1","0","0.0454545454545","0.0454545454545","0","0.0454545454545","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C20_Season%201_Set%201_EK001422.JPG"
"674795","C20","34.6758","-19.0329","10/10/2013","Oct","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","Ranger Outpost","6380","River","65","Human","1","0.05","0.05","0.05","0","0.05","true","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C20_Season%201_Set%201_EK001420.JPG"
"674804","C20","34.6758","-19.0329","10/10/2013","Oct","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","Ranger Outpost","6380","River","65","Human","3","0.0526315789474","0.0526315789474","0.0526315789474","0.0526315789474","0.0526315789474","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C20_Season%201_Set%201_EK001411.JPG"
"674807","C21","34.676","-19.0319","10/10/2013","Oct","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","Ranger Outpost","6466","River","16","Human","1","0","0.0666666666667","0.0666666666667","0","0.0666666666667","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C21_Season%201_Set%201_EK000446.JPG"
"674809","C21","34.676","-19.0319","10/10/2013","Oct","2013","DryWet Oct-Dec","Day 0623-1709","Limestone Gorge","Ranger Outpost","6466","River","16","Human","1","0.142857142857","0.142857142857","0.142857142857","0","0.142857142857","false","0","http://zooniverse-export.s3-website-us-east-1.amazonaws.com/21484_1000_C21_Season%201_Set%201_EK000445.JPG"
